(-6.43239,2.93156,25) (-0.201182,-0.20604,-0.957639)
(2.01021,20.8812,25) (0.462454,0.126661,-0.87755)
(-12.8478,-8.3699,25) (0.0786781,0.0725526,-0.994256)
(-18.0185,3.76334,25) (-0.917572,-0.371867,-0.140627)
(-3.55614,-7.76674,25) (-0.0700744,0.990022,-0.122257)
(-15.3858,-2.61899,25) (-0.245683,0.25514,-0.93517)
(-18.0396,16.3462,25) (0.806983,0.522917,-0.274474)
(-1.07652,3.23593,25) (-0.885567,0.440972,-0.145995)
(-0.363067,24.4542,25) (-0.613893,-0.0562153,-0.787385)
(-23.5932,-18.4781,25) (0.482879,-0.845512,-0.2279)
(7.30486,-21.4616,25) (0.995567,0.0511633,-0.078918)
(0.903196,21.7439,25) (0.247563,0.932336,-0.263558)
(-20.5587,-5.82847,25) (-0.978298,-0.0655149,-0.196571)
(-9.46377,-9.95042,25) (0.861703,0.29367,-0.413795)
(-14.2928,-18.8939,25) (0.127758,-0.644273,-0.754049)
(-19.706,7.97481,25) (0.998736,-0.0461839,-0.0198364)
(-8.40828,-14.5141,25) (0.695989,-0.358202,-0.622327)
(-7.19835,23.4471,25) (-0.684828,-0.0962045,-0.722327)
(-7.92202,-15.3193,25) (-0.810813,-0.0995159,-0.576783)
(-5.74647,24.9324,25) (-0.148904,-0.390413,-0.908518)
(6.18463,-13.6151,25) (0.923554,-0.26398,-0.278142)
(6.05721,-5.41671,25) (0.00903581,0.778566,-0.627498)
(1.80371,-4.07064,25) (0.613071,-0.723522,-0.317269)
(1.94289,-11.1106,25) (0.542396,-0.814504,-0.205887)
(-12.356,-10.8658,25) (0.809184,-0.574974,-0.120939)
(-14.4409,7.25236,25) (-0.36368,-0.414237,-0.834353)
(16.1036,22.319,25) (-0.570645,0.598024,-0.562789)
(-8.62356,16.3793,25) (0.897439,-0.160348,-0.410964)
(24.2451,1.47707,25) (-0.593052,0.780334,-0.198413)
(15.394,24.1268,25) (-0.459502,-0.345817,-0.818088)
(2.66344,10.3057,25) (-0.110902,-0.504966,-0.855985)
(-17.1807,-10.3971,25) (-0.265748,-0.902068,-0.340075)
(22.6977,-11.6551,25) (-0.577835,0.45891,-0.674914)
(-9.76987,-3.27035,25) (-0.40369,0.229697,-0.885592)
(-7.71385,-11.9677,25) (-0.426727,-0.830068,-0.359013)
(-12.8702,9.99352,25) (-0.13623,-0.689419,-0.711437)
(16.227,9.47989,25) (-0.627399,0.778397,-0.0216266)
(-23.9986,-9.87454,25) (0.879848,0.159443,-0.447712)
(20.2157,14.4513,25) (-0.0679272,-0.958588,-0.276577)
(-21.6554,21.4029,25) (0.0274429,0.882197,-0.47008)
(-18.1898,-5.86759,25) (0.791221,-0.385899,-0.474396)
(8.8004,21.785,25) (0.457513,-0.753825,-0.471624)
(16.6292,17.1591,25) (-0.00542216,-0.996977,-0.0775074)
(-12.2148,-18.4208,25) (0.325891,0.882766,-0.338406)
(23.6023,3.85393,25) (0.0210717,-0.988216,-0.151608)
(-21.9304,-3.03021,25) (-0.617297,-0.777119,-0.122596)
(-15.6424,8.10967,25) (-0.69633,0.678138,-0.23506)
(22.5808,-11.263,25) (-0.840696,-0.17765,-0.511537)
(18.6268,14.4795,25) (-0.440561,0.329483,-0.835073)
(15.9964,9.62381,25) (-0.11034,-0.406297,-0.907054)
(-9.29304,-2.6733,25) (-0.195006,0.332657,-0.922666)
(13.3851,-20.0846,25) (-0.431437,-0.262932,-0.862977)
(-10.2841,-20.1155,25) (-0.11545,0.403452,-0.907688)
(-11.0385,16.8319,25) (0.171356,-0.814222,-0.554689)
(-8.92284,3.33971,25) (0.799936,0.12622,-0.586661)
(-12.6104,-23.8033,25) (0.297973,0.604918,-0.738435)
(-16.0554,1.87656,25) (-0.58685,-0.80613,-0.0759075)
(12.2353,23.2647,25) (-0.473478,-0.420885,-0.773741)
(-7.79621,7.12627,25) (-0.65437,-0.0736143,-0.752583)
(-2.74842,8.07078,25) (-0.986721,-0.160641,-0.0240014)
(-19.2067,4.74431,25) (-0.721996,0.255064,-0.643167)
(10.2039,8.71817,25) (-0.00243534,0.583027,-0.812449)
(23.2742,-16.411,25) (-0.141583,0.988882,-0.0454491)
(-22.6647,-4.72149,25) (-0.508976,-0.709346,-0.487618)
(7.24642,24.6685,25) (-0.878014,-0.330889,-0.345839)
(21.7374,12.4703,25) (0.816492,-0.377888,-0.43651)
(-5.18545,-6.49949,25) (0.47763,-0.785263,-0.393995)
(15.6137,8.0096,25) (0.531466,0.218261,-0.818478)
(2.89297,15.923,25) (-0.199882,-0.43662,-0.87716)
(-10.9996,-2.34511,25) (0.0534734,-0.0858137,-0.994875)
(18.9368,-7.26844,25) (-0.378119,0.86346,-0.333861)
(8.31744,-10.0728,25) (-0.804506,-0.432489,-0.407092)
(-0.504256,21.0398,25) (0.976117,-0.194388,-0.0969966)
(-8.23224,11.9133,25) (0.999539,0.0023522,-0.0302591)
(-18.2201,-18.9693,25) (-0.346494,0.210577,-0.914111)
(-13.7435,16.1692,25) (-0.900173,-0.0481897,-0.432859)
(22.5137,3.95703,25) (-0.99697,-0.00620109,-0.0775349)
(-11.1486,3.66006,25) (-0.723478,0.286962,-0.627879)
(-18.6865,0.659134,25) (0.47726,0.447938,-0.756026)
(-17.6186,23.9869,25) (-0.930414,-0.0196751,-0.365982)
(-10.5129,-12.7829,25) (-0.329571,-0.53833,-0.775618)
(5.85152,13.0873,25) (0.408898,-0.8119,-0.416678)
(-5.71093,10.1862,25) (-0.139568,0.98354,-0.114764)
(10.7998,23.3382,25) (0.678806,-0.494633,-0.542735)
(23.945,-7.66811,25) (-0.189629,0.438931,-0.878283)
(3.90814,13.1676,25) (-0.582913,-0.0791711,-0.808668)
(6.98264,-8.87515,25) (0.700061,0.28196,-0.656059)
(-16.2539,10.1464,25) (0.355301,-0.784897,-0.50764)
(-10.798,-3.67161,25) (-0.535855,0.374381,-0.756768)
(-14.8101,-12.4962,25) (-0.918636,-0.360421,-0.161878)
(9.89871,-24.1806,25) (-0.828709,0.166715,-0.534273)
(4.0142,13.8624,25) (-0.752407,-0.0675074,-0.65523)
(15.1208,6.66481,25) (-0.878433,-0.477764,-0.00987824)
(-17.3486,-8.7023,25) (-0.963254,-0.0269087,-0.26724)
(-23.0911,-4.46619,25) (0.87849,0.0419832,-0.475913)
(-12.8444,7.30482,25) (0.692186,0.536952,-0.482247)
(20.737,20.5886,25) (0.230256,0.528899,-0.816852)
(-2.80696,-7.43506,25) (-0.699972,0.0629537,-0.71139)
(24.1329,-11.234,25) (-0.580573,-0.245946,-0.776174)
(-11.4536,-14.3833,25) (-0.393414,-0.873412,-0.287014)
(-20.7733,5.03582,25) (0.967352,0.2508,-0.0364642)
(-5.58698,-6.93253,25) (-0.0753298,0.613759,-0.785891)
(18.0284,4.26275,25) (0.593482,0.472663,-0.651436)
(-11.3153,11.8473,25) (0.884039,0.405924,-0.231735)
(0.202158,-23.7794,25) (-0.0710309,-0.34346,-0.936477)
(-12.8414,-22.465,25) (0.618902,0.774861,-0.128649)
(2.59841,18.0449,25) (-0.711728,0.644565,-0.279249)
(21.6929,19.3689,25) (-0.544097,-0.298791,-0.784017)
(-18.86,2.07145,25) (-0.171886,0.640904,-0.74813)
(-3.72759,0.00964737,25) (-0.749917,0.220059,-0.623858)
(-14.4063,-21.6851,25) (-0.27552,-0.947728,-0.160938)
(-21.6303,-19.2923,25) (-0.407799,0.831829,-0.376511)
(9.67138,18.6117,25) (0.690717,0.721755,-0.0444813)
(-21.5486,22.1176,25) (-0.854653,-0.463519,-0.233921)
(-14.8186,12.4275,25) (-0.664106,-0.542002,-0.514973)
(-18.8836,-9.07438,25) (0.547776,0.634215,-0.54563)
(-11.4721,-3.65109,25) (-0.885477,0.327482,-0.329676)
(-15.2232,-24.3508,25) (-0.11275,-0.162131,-0.980307)
(24.0078,-1.96796,25) (0.738238,0.225143,-0.635858)
(9.30655,-18.6644,25) (0.362653,-0.664773,-0.653115)
(9.66389,17.0879,25) (-0.539766,0.841779,-0.00775662)
(-21.612,7.43876,25) (-0.0973253,0.96988,-0.223297)
(-13.4733,-5.30135,25) (-0.636671,0.23208,-0.735383)
(-24.3618,-9.89121,25) (0.900271,-0.15248,-0.407753)
(-16.2491,-16.3606,25) (0.616096,-0.47769,-0.626289)
(17.8986,-16.6453,25) (-0.539608,-0.557902,-0.63053)
(-13.0659,15.449,25) (-0.61541,-0.782724,-0.0928058)
(21.9752,-23.4787,25) (-0.136347,0.0844574,-0.987054)
(7.39646,11.7171,25) (-0.705142,-0.1279,-0.697436)
(-19.7661,-20.8362,25) (0.665447,0.117105,-0.737202)
(22.7385,12.3353,25) (0.944086,-0.15532,-0.29082)
(16.4946,22.993,25) (0.787309,0.353325,-0.505279)
(-3.68164,-20.8405,25) (0.58497,-0.631355,-0.509118)
(-17.4964,2.32155,25) (0.252947,0.964653,-0.0739151)
(10.3567,-0.0177898,25) (0.22443,-0.613072,-0.757478)
(21.3598,15.3662,25) (-0.222876,-0.814397,-0.535802)
(-17.2105,-15.8544,25) (0.984844,0.150023,-0.0870337)
(-6.63525,9.61342,25) (0.131878,-0.901431,-0.412347)
(-3.63874,16.7652,25) (0.0716028,-0.977553,-0.19815)
(-13.8267,-24.7995,25) (0.826889,0.344173,-0.444746)
(1.31842,-8.32788,25) (-0.74943,0.386079,-0.537864)
(-12.9893,16.2099,25) (-0.25693,0.966384,-0.00938777)
(1.89759,-12.4277,25) (-0.131341,0.0835815,-0.987807)
(-22.8012,8.10446,25) (0.265483,0.019134,-0.963926)
(-6.91267,-24.7749,25) (-0.622759,-0.73537,-0.267214)
(-17.9822,6.28796,25) (-0.905483,0.271289,-0.326348)
(-4.69708,8.87919,25) (0.12401,-0.451394,-0.883666)
(-1.04439,-1.92155,25) (-0.434271,-0.147713,-0.888589)
(-6.82282,5.51388,25) (0.723905,-0.663895,-0.187629)
(-3.82729,-11.9314,25) (-0.383638,-0.418936,-0.822991)
(6.69136,-11.7341,25) (0.905761,-0.41781,-0.070933)
(12.9126,-21.2698,25) (0.597169,0.801813,-0.0220322)
(0.619949,-21.6596,25) (0.283722,0.0848245,-0.955147)
(-23.8299,-6.71975,25) (-0.206986,-0.0683121,-0.975956)
(-0.313542,21.2784,25) (0.628551,-0.716118,-0.303476)
(-17.8645,19.1517,25) (-0.700485,0.111764,-0.704862)
(-17.5165,-16.4522,25) (-0.610957,0.463888,-0.641514)
(12.6308,15.4685,25) (0.298501,0.00741703,-0.95438)
(1.45687,15.6173,25) (-0.120007,-0.314178,-0.941749)
(10.2567,10.6857,25) (-0.91635,0.366602,-0.160954)
(-20.2921,5.21256,25) (-0.706919,-0.403168,-0.581138)
(-5.69374,19.0003,25) (0.365388,0.923814,-0.114279)
(16.8329,-2.48274,25) (-0.385073,-0.894817,-0.225879)
(14.5943,-11.7234,25) (0.966758,-0.0434981,-0.251968)
(-1.9432,-18.514,25) (-0.303194,-0.587327,-0.750414)
(5.54046,9.30405,25) (0.31033,-0.950046,-0.0332816)
(1.04487,2.89601,25) (0.881296,0.448853,-0.147809)
(2.37024,20.2049,25) (-0.96957,-0.22246,-0.102199)
(-6.00103,-17.157,25) (0.253039,0.63998,-0.725533)
(12.9299,19.4232,25) (0.980564,-0.115178,-0.158836)
(11.9595,-4.22105,25) (-0.68818,0.202033,-0.696844)
(-2.58135,-5.76134,25) (-0.292473,0.629588,-0.719777)
(-12.158,-17.1059,25) (-0.535138,0.33481,-0.775584)
(20.1691,-6.66492,25) (0.312926,0.5168,-0.796866)
(3.0314,15.008,25) (0.995133,-0.0320971,-0.0931638)
(-0.299384,10.6913,25) (0.295128,0.759815,-0.579293)
(24.0518,-4.57354,25) (0.604737,0.313915,-0.731949)
(5.46132,-20.8625,25) (-0.747054,0.442629,-0.495975)
(24.8049,-7.57066,25) (-0.516335,0.318986,-0.794762)
(-24.288,-8.33768,25) (0.834806,0.419696,-0.356307)
(3.42414,-21.0682,25) (0.601434,-0.375548,-0.705153)
(15.7079,12.9007,25) (-0.681509,-0.668625,-0.297466)
(-17.9233,7.28451,25) (-0.193374,-0.779467,-0.59585)
(21.3796,-13.3759,25) (0.40081,0.23557,-0.885358)
(17.1244,2.0896,25) (-0.802437,0.430822,-0.412902)
(24.9543,6.09308,25) (-0.990383,0.0426584,-0.131611)
(11.3479,6.44106,25) (0.992756,-0.103826,-0.0604705)
(-7.73918,-1.02679,25) (-0.729655,-0.683258,-0.0276073)
(18.4207,-13.4711,25) (-0.629909,-0.441225,-0.639167)
(-19.4828,-4.15195,25) (0.620833,0.231432,-0.749003)
(10.5684,10.016,25) (0.26845,0.416667,-0.868518)
(4.55956,16.9327,25) (0.792019,0.462662,-0.398309)
(-15.8546,-9.47619,25) (-0.667249,-0.744259,-0.029276)
(18.5582,-16.3753,25) (0.0683068,-0.711795,-0.699058)
(-1.04033,-19.3504,25) (-0.443267,-0.896329,-0.010412)
(16.8601,19.2211,25) (0.309633,-0.201193,-0.929327)
(-3.53339,10.075,25) (0.457319,-0.85722,-0.236714)
(-7.83582,-20.9508,25) (0.59539,-0.68613,-0.418015)
(5.15785,-15.1587,25) (0.285961,0.707699,-0.646056)
(14.6317,-14.1973,25) (-0.890776,-0.439026,-0.117361)
(6.4263,3.9069,25) (0.532669,-0.309922,-0.787535)
(8.90435,11.2841,25) (0.85585,-0.513419,-0.0626228)
(-15.0014,-2.00096,25) (-0.124446,0.14352,-0.981792)
(-10.1066,-21.2586,25) (-0.726494,-0.169221,-0.666011)
(3.17418,4.02722,25) (0.225593,0.865471,-0.447289)
(23.1096,3.84535,25) (0.466852,0.78587,-0.405533)
(22.2584,-0.152603,25) (-0.0875703,0.418317,-0.90407)
(-3.98074,-18.9002,25) (-0.119991,0.789701,-0.601643)
(-20.7049,17.5103,25) (-0.865661,-0.32116,-0.38404)
(-17.9013,-9.09322,25) (-0.708849,-0.693136,-0.130749)
(21.7407,6.49519,25) (0.902023,0.369325,-0.223501)
(-24.7261,24.132,25) (-0.973754,0.214674,-0.0756132)
(-5.97694,-23.4609,25) (-0.99628,0.0593616,-0.0624713)
(3.43938,-22.5393,25) (0.231849,0.964947,-0.122975)
(5.32399,-16.146,25) (0.335962,-0.0969902,-0.936868)
(-0.809546,-19.2558,25) (0.391643,0.900438,-0.18928)
(-20.3561,23.8666,25) (-0.300954,0.934559,-0.189803)
(-1.44531,-22.8438,25) (0.895569,-0.438985,-0.0724458)
(15.1885,-6.97994,25) (-0.113926,0.434314,-0.893528)
(3.18588,-4.91382,25) (-0.870964,-0.108719,-0.479168)
(17.1687,-24.4575,25) (0.146758,0.818305,-0.555733)
(0.280821,-2.46749,25) (-0.563582,0.505786,-0.653112)
(23.2921,-11.0432,25) (-0.443466,-0.46608,-0.765577)
(-22.3456,5.30708,25) (-0.225107,-0.275031,-0.934711)
(2.08531,13.7986,25) (0.551945,-0.590746,-0.588537)
(16.4562,-3.36046,25) (-0.0142669,0.477734,-0.878389)
(9.39855,10.7086,25) (-0.405374,0.912205,-0.059609)
(20.9811,23.2557,25) (0.296732,0.47281,-0.8297)
(-22.2799,0.987456,25) (0.236012,-0.452937,-0.859736)
(-7.38211,5.05132,25) (0.113729,0.949396,-0.292769)
(14.1059,-7.48062,25) (-0.928139,0.143962,-0.343267)
(20.0793,22.9566,25) (0.30359,0.614169,-0.728443)
(-23.406,4.85929,25) (0.273208,-0.9465,-0.171741)
(24.6796,13.1443,25) (0.339925,0.742331,-0.577404)
(20.9298,-23.937,25) (-0.696439,-0.717484,-0.0137504)
(-24.5041,-9.48945,25) (0.5039,-0.822928,-0.262438)
(-14.2409,-11.652,25) (0.803756,0.115113,-0.583717)
(14.0848,8.49258,25) (-0.739572,-0.401768,-0.540015)
(7.20478,-8.77193,25) (-0.32249,0.914541,-0.244161)
(-10.9149,16.8256,25) (0.908866,0.416323,-0.0252674)
(3.39486,-18.049,25) (0.639677,-0.0485556,-0.767109)
(12.1854,21.9491,25) (-0.645689,0.65794,-0.387558)
(17.3729,9.88198,25) (0.223789,0.494233,-0.840031)
(-3.22427,-15.6559,25) (0.89016,0.421019,-0.174234)
(-16.3377,19.2733,25) (0.506503,-0.0561486,-0.860408)
(13.1201,16.5398,25) (-0.708823,-0.398697,-0.581903)
(-16.1614,12.3057,25) (-0.196797,0.970224,-0.141195)
(7.06442,1.20989,25) (0.393444,0.872271,-0.290422)
(13.1158,-2.34855,25) (0.431781,0.839449,-0.329986)
(-16.068,-16.6567,25) (-0.0127714,-0.984228,-0.176444)
(0.365249,-10.4466,25) (-0.388033,0.564865,-0.728257)
(-12.0372,-3.2562,25) (-0.643992,0.685665,-0.33932)
(-5.34223,-8.67313,25) (0.101447,-0.732263,-0.673424)
(15.3158,10.4929,25) (0.699081,0.414059,-0.582959)
(20.9279,-6.67119,25) (0.679908,-0.696357,-0.229808)
(6.76885,-3.79727,25) (-0.686958,-0.67668,-0.264939)
(11.1918,6.01113,25) (-0.94164,0.209485,-0.263496)
(15.2503,-14.7707,25) (-0.626505,0.555977,-0.546243)
(-10.1175,10.2978,25) (0.269362,0.0217828,-0.962792)
(11.9752,-8.87938,25) (-0.451135,0.430739,-0.781627)
(6.62879,16.9706,25) (0.950565,-0.244613,-0.191288)
(-10.44,-24.6173,25) (-0.0905181,0.629604,-0.771625)
(-8.1076,18.2568,25) (0.377647,-0.914084,-0.147761)
(-13.2205,-4.35838,25) (-0.65769,0.619496,-0.428566)
(17.776,-5.66947,25) (0.6597,-0.470116,-0.586333)
(-21.7852,10.0581,25) (-0.83828,0.127131,-0.530212)
(-23.4041,-23.4073,25) (0.565495,-0.776873,-0.27692)
(15.0673,-11.8895,25) (0.471126,0.869481,-0.148471)
(14.1223,-17.3755,25) (-0.14008,-0.769863,-0.622647)
(-5.37839,12.1811,25) (-0.0602364,0.256679,-0.964618)
(-12.7671,-16.2704,25) (0.112985,-0.910234,-0.398382)
(-8.42765,-9.72689,25) (-0.641917,-0.282842,-0.712701)
(3.44165,19.9734,25) (0.999893,0.0145719,-0.00110973)
(7.73416,12.7818,25) (0.963826,0.184827,-0.192038)
(-10.4574,-20.8722,25) (-0.0114453,0.155124,-0.987829)
(-13.7631,23.3385,25) (0.705889,0.359044,-0.61058)
(-23.342,6.47436,25) (-0.525779,-0.750235,-0.400878)
(-6.26097,-10.2114,25) (0.0430138,0.313447,-0.948631)
(-18.3451,3.35744,25) (-0.982131,0.0912718,-0.164586)
(-2.20687,23.1441,25) (0.319618,0.245554,-0.915176)
(-1.9216,-18.3046,25) (0.586233,0.142808,-0.797457)
(20.294,18.2655,25) (-0.290138,0.949428,-0.120024)
(-0.646327,6.22949,25) (-0.569033,-0.589496,-0.57332)
(24.6766,-22.2425,25) (0.799685,0.414455,-0.434432)
(5.77545,9.79795,25) (-0.213494,-0.975869,-0.0458292)
(9.26782,0.781929,25) (0.11921,-0.428838,-0.895481)
(-16.4271,-23.2118,25) (0.170738,-0.983409,-0.0612872)
(21.4749,10.4171,25) (0.294178,0.715094,-0.634114)
(15.5056,0.359757,25) (0.179421,0.781285,-0.59783)
(2.1503,-7.64745,25) (0.974263,0.209891,-0.082209)
(-13.2747,0.744126,25) (0.573459,0.214676,-0.790607)
(13.5924,3.91032,25) (-0.226455,0.848688,-0.477962)
(-23.917,-4.69281,25) (0.055177,-0.176022,-0.982839)
(7.60202,-22.678,25) (-0.879946,0.226821,-0.41743)
(7.36086,10.9382,25) (-0.00401456,-0.912922,-0.408115)
(4.45589,-20.452,25) (-0.966451,0.0290138,-0.255206)
(17.5531,-8.45472,25) (0.364764,-0.843201,-0.394918)
(8.79629,14.4476,25) (-0.685278,-0.281086,-0.671851)
(11.5938,-8.5423,25) (0.0790237,-0.96492,-0.250371)
(24.7208,15.6632,25) (-0.965193,0.255372,-0.0564642)
(-2.94646,-16.8394,25) (-0.376539,-0.830698,-0.410073)
(-14.9499,-15.4428,25) (-0.308159,-0.796544,-0.520149)
(-21.9407,-6.28299,25) (-0.72029,0.55955,-0.409982)
(-7.05041,1.23749,25) (0.0517101,-0.844121,-0.533653)
(-22.8048,13.8592,25) (-0.772881,0.599132,-0.209036)
(-7.47051,22.3961,25) (-0.686608,0.654957,-0.315594)
(7.06373,17.27,25) (0.334698,-0.619768,-0.709834)
(-10.9437,-5.51147,25) (-0.409065,0.275948,-0.869781)
(-16.4772,-24.2124,25) (-0.954428,-0.169317,-0.245762)
(21.8224,-16.1561,25) (0.122868,-0.887489,-0.444148)
(5.2511,-1.84926,25) (-0.0273438,0.66801,-0.743649)
(0.383642,-9.82881,25) (-0.68245,-0.440813,-0.583049)
(10.7467,15.1455,25) (-0.454111,-0.126602,-0.881904)
(8.28292,-12.1361,25) (0.521898,-0.0975786,-0.847408)
(-9.24286,15.9869,25) (-0.808805,-0.587331,-0.0296148)
(-10.3251,3.62505,25) (0.913839,-0.278013,-0.295985)
(-22.8995,19.7539,25) (0.923656,0.00654058,-0.383168)
(23.0393,14.5854,25) (-0.354076,0.546545,-0.758893)
(-5.73579,5.59722,25) (0.583685,0.80636,-0.0953664)
(15.4287,-1.97285,25) (-0.799789,-0.316645,-0.509974)
(-3.9758,18.9508,25) (0.324765,-0.156149,-0.932816)
(-16.539,-24.3537,25) (0.769256,0.236802,-0.593439)
(-19.7024,-1.4188,25) (0.898498,0.336432,-0.281985)
(-6.41137,22.6293,25) (0.0694168,0.467059,-0.881497)
(2.59409,-2.58117,25) (-0.0313852,-0.34326,-0.938716)
(-20.6422,20.9833,25) (-0.658895,0.129674,-0.740974)
(-23.8835,-23.9405,25) (0.264606,-0.869512,-0.417052)
(1.22967,-17.9661,25) (0.65677,0.349159,-0.668386)
(14.0285,11.5177,25) (0.594055,0.0472377,-0.803036)
(-18.8791,9.24582,25) (0.824993,-0.519517,-0.222462)
(-13.2555,-22.5703,25) (0.896391,-0.443225,-0.0058968)
(22.2043,-7.76981,25) (0.15082,0.705997,-0.691969)
(-19.0425,15.862,25) (-0.0116421,-0.296504,-0.954961)
(10.5942,-17.8668,25) (-0.84607,-0.499945,-0.184986)
(-12.3347,-14.5287,25) (0.120073,-0.584573,-0.802407)
(9.61967,-8.82553,25) (0.485481,0.631145,-0.60495)
(14.5381,9.59036,25) (0.416092,-0.615642,-0.669218)
(-23.866,-16.2023,25) (-0.952332,-0.217312,-0.214102)
(20.485,11.2915,25) (0.678393,-0.346719,-0.647741)
(-6.94309,-9.93683,25) (-0.00368024,0.716966,-0.697099)
(-16.3036,2.63185,25) (-0.470076,-0.694855,-0.544248)
(19.7984,10.4746,25) (-0.0964118,-0.959372,-0.265162)
(9.87495,13.593,25) (0.173118,0.984859,-0.00906954)
(-17.3544,-5.21814,25) (0.586216,0.808311,-0.0546296)
(22.1878,-22.4382,25) (0.317163,-0.882169,-0.348118)
(7.59951,19.0155,25) (0.506652,-0.753186,-0.419541)
(-0.124508,18.1654,25) (-0.537201,0.822517,-0.186764)
(-0.756888,-14.9722,25) (0.267977,0.855842,-0.442405)
(-9.33039,6.50427,25) (-0.573524,0.550862,-0.606318)
(-21.3964,-21.2158,25) (0.182192,-0.364657,-0.913144)
(1.97521,-10.6065,25) (-0.584185,-0.712466,-0.388741)
(23.7399,-3.17788,25) (-0.383851,-0.919853,-0.0807965)
(15.5823,-12.5354,25) (0.822981,0.55805,-0.106222)
(-20.4203,-13.571,25) (0.518452,0.240637,-0.820549)
(15.115,19.2675,25) (-0.752639,0.5998,-0.271615)
(18.0848,-3.10285,25) (-0.529433,-0.846739,-0.052291)
(15.5013,9.50019,25) (0.539594,-0.841847,-0.0115338)
(-19.9979,10.2675,25) (0.694734,0.582768,-0.421575)
(19.6628,-11.7568,25) (-0.0439696,0.0308799,-0.998556)
(10.4805,-23.961,25) (0.429218,0.400182,-0.809708)
(-12.2189,-17.3316,25) (0.0347357,0.747892,-0.662911)
(-3.02611,-4.72837,25) (0.167954,-0.0283445,-0.985387)
(1.5404,12.9031,25) (-0.36959,-0.86998,-0.326401)
(-7.23242,20.2385,25) (0.453298,-0.26001,-0.852594)
(-14.3943,10.1945,25) (-0.137073,-0.115494,-0.983805)
(9.52346,4.06948,25) (-0.798295,-0.252524,-0.546769)
(7.48205,-1.56405,25) (0.811982,-0.417139,-0.408265)
(-20.5182,11.6432,25) (-0.689433,0.0624489,-0.721653)
(4.4042,17.9646,25) (0.909879,0.397969,-0.117222)
(-3.05222,21.4081,25) (0.854331,-0.140156,-0.500475)
(-24.6499,24.9784,25) (0.0251873,-0.999677,-0.00325656)
(0.79179,-19.7467,25) (0.974423,0.0042733,-0.224679)
(7.42747,5.63044,25) (0.551574,-0.808205,-0.206327)
(3.68471,21.4131,25) (-0.862528,-0.269912,-0.428009)
(8.47414,17.5355,25) (0.351628,0.532682,-0.76981)
(5.74712,11.3463,25) (-0.0292557,-0.374354,-0.926824)
(6.81654,-6.22968,25) (-0.61736,0.785106,-0.049748)
(20.2134,0.703462,25) (0.734304,-0.233005,-0.637578)
(1.43874,-13.8309,25) (0.539263,-0.673501,-0.505561)
(4.85106,14.8171,25) (0.798077,-0.247859,-0.549217)
(18.9387,13.0764,25) (0.831971,-0.553917,-0.0316277)
(24.7533,-1.26683,25) (0.968095,-0.247065,-0.0418515)
(9.69517,-20.8886,25) (0.648049,-0.608412,-0.458113)
(3.95438,0.537342,25) (-0.189201,-0.693881,-0.694789)
(12.1238,4.421,25) (-0.859687,0.350014,-0.372059)
(4.00449,-22.5226,25) (-0.862225,0.194488,-0.4677)
(-21.3854,17.0964,25) (0.0603672,-0.980213,-0.188514)
(-12.5557,-5.51558,25) (0.148573,0.646148,-0.748611)
(-22.453,15.2413,25) (0.24983,-0.936335,-0.2467)
(-16.8924,-22.0875,25) (-0.937752,-0.345359,-0.0367174)
(16.3428,19.9025,25) (-0.859696,0.459605,-0.222903)
(18.4498,19.9555,25) (-0.660896,-0.726136,-0.189586)
(-10.2265,9.01898,25) (0.698051,-0.444544,-0.561343)
(-0.84267,-16.2773,25) (0.403524,0.274401,-0.872853)
(-15.1857,-17.8605,25) (-0.611671,0.223329,-0.758935)
(-20.7977,21.6342,25) (0.70625,-0.68362,-0.18405)
(-8.59985,-10.2967,25) (0.43816,-0.797291,-0.415142)
(-12.1689,22.3313,25) (-0.526656,-0.266248,-0.807308)
(0.384416,22.724,25) (-0.428209,-0.868175,-0.250816)
(5.36585,-16.8432,25) (0.941194,-0.134117,-0.310107)
(-14.924,0.809461,25) (0.362472,-0.368835,-0.855906)
(-15.467,20.7666,25) (0.817759,0.442142,-0.368483)
(12.086,19.5022,25) (0.892372,0.209666,-0.399641)
(19.2749,13.2258,25) (-0.957651,-0.273427,-0.090228)
(-9.60931,-2.77674,25) (-0.607618,0.727698,-0.318206)
(-4.95398,-17.3656,25) (0.264161,0.957921,-0.112282)
(-15.3505,8.90947,25) (-0.772957,0.632671,-0.0475817)
(11.6032,-8.25476,25) (0.56327,0.717295,-0.41014)
(20.186,-2.80741,25) (-0.107896,-0.949359,-0.295086)
(-7.57273,-9.02437,25) (0.335853,-0.117068,-0.934611)
(24.261,-6.0157,25) (-0.242104,-0.422437,-0.87346)
(-9.14211,-24.3739,25) (0.241721,0.410608,-0.879188)
(3.99251,-16.5574,25) (-0.179104,0.932423,-0.313861)
(13.644,-20.1977,25) (0.889856,-0.213116,-0.403408)
(6.74234,22.3745,25) (0.439017,0.851786,-0.285875)
(6.87809,-0.726081,25) (-0.0035284,0.944472,-0.328574)
(-2.77572,3.52064,25) (-0.162326,0.844788,-0.509886)
(-0.312086,-8.15043,25) (-0.965434,0.239444,-0.102978)
(-13.048,1.16769,25) (-0.172253,0.576515,-0.798724)
(16.1794,3.07413,25) (-0.239571,0.0410692,-0.97001)
(-24.8077,15.7101,25) (-0.0437583,-0.962559,-0.267517)
